21.85
21.85
21.85
21.85
21.85
21.88
21.88
21.85
21.88
21.88
21.88
21.91
21.88
21.88
21.88
21.88
21.88
21.88
21.88
21.85
21.91
21.88
21.88
21.88
21.88
21.88
21.88
21.88
21.91
21.88
21.88
21.88
21.88
21.88
21.88
21.88
21.88
21.91
21.91
21.91
21.91
21.91
21.91
21.91
21.91
21.91
21.95
21.91
21.95
21.95
21.95
21.95
21.95
21.95
21.98
21.98
21.98
21.98
21.98
21.98
21.98
22.01
22.01
22.01
22.01
22.05
22.05
22.05
22.05
22.05
22.08
22.08
22.08
22.08
22.12
22.08
22.08
22.08
22.12
22.15
22.12
22.12
22.12
22.15
22.15
22.15
22.15
22.18
22.18
22.18
22.18
22.18
22.22
22.18
22.22
22.25
22.22
22.22
22.22
22.25
22.25
22.25
22.25
22.25
22.25
22.29
22.29
22.25
22.25
22.29
22.29
22.29
22.29
22.29
22.32
22.32
22.32
22.32
22.32
22.32
22.29
22.32
22.32
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.42
22.39
22.39
22.42
22.39
22.39
22.42
22.39
22.42
22.39
22.42
22.42
22.42
22.42
22.45
22.42
22.42
22.42
22.45
22.45
22.42
22.42
22.42
22.45
22.42
22.42
22.42
22.39
22.42
22.45
22.42
22.45
22.42
22.42
22.42
22.42
22.42
22.45
22.45
22.42
22.45
22.45
22.45
22.45
22.45
22.45
22.45
22.45
22.42
22.45
22.49
22.45
22.49
22.45
22.45
22.45
22.45
22.45
22.45
22.45
22.42
22.45
22.45
22.45
22.42
22.45
22.42
22.42
22.45
22.45
22.42
22.45
22.45
22.45
22.45
22.42
22.45
22.45
22.42
22.45
22.42
22.45
22.42
22.45
22.45
22.42
22.42
22.42
22.45
22.42
22.42
22.45
22.42
22.42
22.45
22.45
22.45
22.42
22.45
22.42
22.42
22.42
22.42
22.45
22.45
22.42
22.45
22.45
22.42
22.42
22.39
22.42
22.45
22.42
22.42
22.45
22.39
22.42
22.42
22.45
22.42
22.42
22.42
22.42
22.45
22.42
22.42
22.39
22.42
22.42
22.42
22.39
22.42
22.45
22.42
22.42
22.39
22.42
22.42
22.42
22.39
22.39
22.42
22.42
22.42
22.39
22.42
22.42
22.39
22.42
22.39
22.39
22.39
22.42
22.39
22.42
22.42
22.39
22.39
22.39
22.39
22.39
22.39
22.35
22.39
22.39
22.39
22.42
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.39
22.35
22.35
22.39
22.39
22.39
22.35
22.39
22.39
22.35
22.35
22.35
22.35
22.39
22.39
22.39
22.39
22.35
22.35
22.39
22.35
22.39
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.32
22.35
22.35
22.35
22.39
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.35
22.32
22.35
22.35
22.32
22.32
22.35
22.35
22.32
22.35
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.29
22.32
22.32
22.32
22.32
22.29
22.32
22.32
22.29
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.32
22.29
22.32
22.32
22.29
22.29
22.29
22.32
22.32
22.29
22.32
22.29
22.32
22.32
22.29
22.29
22.29
22.29
22.32
22.29
22.29
22.29
22.29
22.29
22.29
22.29
22.29
22.29
22.29
22.29
22.29
22.29
22.29
22.29
22.29
22.29
22.25
22.29
22.29
22.29
22.29
22.29
22.29
22.25
22.25
22.25
22.29
22.25
22.25
22.25
22.25
22.29
22.25
22.25
22.25
22.25
22.25
22.25
22.25
